Date,PM25,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,ChangeStrategyOrNot,CityIndex
2018-12-15T00:00:00.000Z,37.28,14.33,43.15,44.32,15.5,0.81,9.86,37.65,0.78,5.21,80,2,0,4
2018-12-20T00:00:00.000Z,86.29,96.56,52.17,130.73,21.22,1.95,11.88,28.96,3.07,9.77,205,4,1,4
2018-12-21T00:00:00.000Z,110.36,89.82,46.93,131.34,22.31,2.17,10.81,30.54,3.49,10.54,244,4,1,4
2018-12-22T00:00:00.000Z,65.08,25.48,44.77,61.55,18.88,1.18,9.44,41.4,1.58,8.65,201,4,1,4
2018-12-27T00:00:00.000Z,96.51,60.48,37.01,80.07,21.47,1.24,16.97,26.57,2.11,8.91,214,4,1,4
2018-12-28T00:00:00.000Z,87.99,42.03,40.43,68.26,21.78,1.32,19.57,27.74,1.76,6.04,212,4,1,4
2018-12-29T00:00:00.000Z,90.45,52.53,45.19,84.93,28.43,1.92,12.89,26.59,2.4,7.51,213,4,1,4
2018-12-30T00:00:00.000Z,98.76,60.72,38.6,92.12,29.55,1.63,13.73,32.67,2.23,8.89,238,4,1,4
2018-12-31T00:00:00.000Z,135.19,67.39,44.47,105.68,33.27,2,14.5,28.89,3.24,10.17,239,4,1,4
2019-01-01T00:00:00.000Z,113.17,70.73,47.56,103.19,30.17,1.84,16.89,36.04,2.97,11.38,275,4,1,4
2019-01-03T00:00:00.000Z,98.19,26.38,45.85,56.9,24.2,1.12,19.49,30.52,1.7,7.58,232,4,1,4
2019-01-04T00:00:00.000Z,65.04,18.83,38.01,44.36,21.58,1.06,22.65,37.85,1.63,7.68,203,4,1,4
2019-01-19T00:00:00.000Z,93.52,29.64,24.58,54.21,33.43,1.66,18.23,34.68,2.83,12.09,243,4,1,4
2019-01-23T00:00:00.000Z,44.62,12.34,23.65,28.12,25.92,0.8,22.04,32.06,1.09,6.51,99,2,0,4
2019-01-26T00:00:00.000Z,43.55,48.46,18.45,50.12,18.55,0.72,10.26,42.7,0.6,4.25,89,2,0,4
2019-01-27T00:00:00.000Z,46.7,9.61,22.82,26.88,18.59,0.87,11.39,38.33,0.75,5.54,89,2,0,4
2019-01-31T00:00:00.000Z,35.72,8.7,17.64,20.78,17.94,0.86,12.95,52.58,0.87,8.53,100,2,0,4
2019-02-14T00:00:00.000Z,42.63,14.43,33.57,40.18,33.31,1.08,10.92,44.74,0.76,7.58,97,2,0,4
2019-02-16T00:00:00.000Z,39.78,13.32,37.37,43.88,27.04,1.09,14.24,45.13,0.68,4.43,98,2,0,4
2019-02-22T00:00:00.000Z,41.39,12.19,29.15,34.3,22,0.78,10.81,36.61,0.77,4.43,100,2,0,4
2019-02-23T00:00:00.000Z,35.97,12.59,33.33,38.14,21.36,0.8,15.47,49.95,0.84,4.66,93,2,0,4
2019-02-27T00:00:00.000Z,42.89,12.44,38.35,41.01,34.48,0.83,10.21,38.53,1.05,7.16,85,2,0,4
2019-02-28T00:00:00.000Z,38.31,12.34,38.24,40.99,36.83,0.89,8.98,49.36,0.84,7.67,100,2,0,4
2019-03-03T00:00:00.000Z,42.81,7.7,23.63,26.18,29.48,0.82,8.06,56.37,0.99,8.38,100,2,0,4
2019-03-06T00:00:00.000Z,38.07,20.05,38.55,52.11,36.07,1.18,10.61,36.86,1.13,8.38,89,2,0,4
2019-03-08T00:00:00.000Z,38.52,6.54,23.03,24.75,24.51,0.93,12.41,57.35,1.14,6.92,98,2,0,4
2019-03-11T00:00:00.000Z,41.91,7.53,30.92,31.52,22.96,0.81,11.72,53.06,0.85,5.87,96,2,0,4
2019-03-15T00:00:00.000Z,34.03,11.72,37.57,39.22,21.9,0.77,8.89,47.6,0.56,5.54,90,2,0,4
2019-03-16T00:00:00.000Z,32.24,12.25,35.03,38.82,22.95,0.76,10.52,50.46,0.56,5.18,92,2,0,4
2019-03-23T00:00:00.000Z,34.26,10.22,34.99,36.6,18.55,0.73,9.85,60.73,0.54,4.44,90,2,0,4
2019-04-08T00:00:00.000Z,92.68,11.35,25.64,31.65,28.48,0.96,13.03,62.1,0.59,4.13,457,6,1,4
2019-04-12T00:00:00.000Z,72.04,12.45,26.9,31.91,21.96,0.97,13.88,72.74,0.7,4.68,258,4,1,4
2019-04-17T00:00:00.000Z,25.64,13.75,23.52,31.78,26.11,0.84,16.52,44.18,0.31,3.75,82,2,0,4
2019-04-18T00:00:00.000Z,28.96,12.1,31.5,36.46,23.04,0.8,10.25,64.48,0.55,4.27,86,2,0,4
2019-05-09T00:00:00.000Z,92.16,13.19,24.98,32.23,23.1,0.7,9.94,42.76,0.38,3.83,218,4,1,4
2019-05-12T00:00:00.000Z,72.52,9.32,23.53,28.2,21.5,0.71,11.87,65.43,0.37,3.98,206,4,1,4
2019-05-14T00:00:00.000Z,47.02,10.16,29.24,32.94,21.56,0.75,10.71,54.82,0.56,3.92,100,2,0,4
2019-05-16T00:00:00.000Z,84.33,10.77,21.06,27.49,20.45,0.8,10.45,58.11,0.58,3.53,343,5,1,4
2019-05-23T00:00:00.000Z,39.78,14.63,23.3,34.02,24.58,0.75,11.13,45,1.12,5.57,96,2,0,4
2019-05-24T00:00:00.000Z,48.64,8.3,25.95,30.63,21.71,0.65,11.93,59.75,1.22,5.24,97,2,0,4
2019-05-26T00:00:00.000Z,39.45,9.78,31.74,36.96,17.62,0.57,10.56,58.8,0.55,3.19,98,2,0,4
2019-06-12T00:00:00.000Z,40.69,10.76,34.54,40.5,45.19,0.67,8.84,43.95,0.98,2.9,95,2,0,4
2019-06-13T00:00:00.000Z,26.57,7.61,28.35,33.07,45.37,0.63,9.06,56.56,0.61,1.68,85,2,0,4
2019-06-14T00:00:00.000Z,38.09,9.06,35.04,38.6,41.39,0.61,10.31,51.37,0.62,1.35,88,2,0,4
2019-06-15T00:00:00.000Z,44.52,8.4,29.74,33.64,42.76,0.57,10.98,51.18,0.41,1.46,100,2,0,4
2019-06-16T00:00:00.000Z,39.03,9.71,25.39,30.95,45.06,0.64,11.51,27.18,0.37,1.79,85,2,0,4
2019-06-19T00:00:00.000Z,21.31,9.44,20.75,27.18,25.66,0.61,11.49,59.49,0.28,2.55,88,2,0,4
2019-06-20T00:00:00.000Z,28.24,9.55,26.32,32.95,18.87,0.78,11.13,55.22,0.43,2.6,78,2,0,4
2019-06-21T00:00:00.000Z,38.46,9.98,31.78,35.08,16.28,0.87,12.82,51.14,0.8,2.65,91,2,0,4
2019-06-24T00:00:00.000Z,28.09,4.25,22.66,22.46,20.43,0.85,16.07,64.54,0.46,2.77,100,2,0,4
2019-06-25T00:00:00.000Z,35.62,5.93,27.03,27.8,20.71,0.88,13.71,59.27,1.02,3.33,100,2,0,4
2019-06-30T00:00:00.000Z,41.72,6.15,19.03,21.74,15.46,0.61,9.51,46.82,0.21,2.41,98,2,0,4
2019-07-04T00:00:00.000Z,33.27,8.62,25.13,28.55,18.31,0.82,10.07,41.34,0.37,3.76,87,2,0,4
2019-07-05T00:00:00.000Z,30.64,10.48,24.95,30.26,19.62,0.78,8.85,28.3,0.39,3.94,69,2,0,4
2019-07-06T00:00:00.000Z,30.69,13.16,26.64,35.44,18.88,0.78,10.32,19.56,0.65,4.72,79,2,0,4
2019-07-07T00:00:00.000Z,29.18,10.58,31.21,36.05,19.29,0.72,9.95,26.79,0.28,3.88,66,2,0,4
2019-07-08T00:00:00.000Z,38.76,8.2,24.26,28.22,17.32,0.71,10.19,26.85,0.33,2.63,83,2,0,4
2019-07-13T00:00:00.000Z,41.74,6.31,18.84,21.36,12.52,0.63,9.5,33.44,0.16,2.7,95,2,0,4
2019-07-14T00:00:00.000Z,41.8,6.09,16.03,20.4,11.7,0.53,10.53,32.96,0.13,3.32,96,2,0,4
2019-07-15T00:00:00.000Z,47.34,6.96,17.61,22.24,11.86,0.68,11.22,27.63,0.21,3.37,96,2,0,4
2019-07-18T00:00:00.000Z,40.92,6.97,24.28,26.31,27.4,0.7,10.15,25.25,0.39,2.87,98,2,0,4
2019-07-19T00:00:00.000Z,34.56,6.1,22.09,23.66,26.98,0.63,9,32.9,0.26,1.89,68,2,0,4
2019-07-20T00:00:00.000Z,39.77,5.89,24.4,25.99,28.97,0.79,9.53,36.67,0.44,1.73,81,2,0,4
2019-07-21T00:00:00.000Z,37.12,5.9,13.91,17.29,26.05,0.64,8.87,47.16,0.29,1.62,81,2,0,4
2019-07-22T00:00:00.000Z,32.6,5.59,16.2,18.68,28.79,0.71,9.35,47.36,0.3,1.69,80,2,0,4
2019-07-23T00:00:00.000Z,33.02,4.54,18.46,18.66,27.45,0.69,9.17,51.68,0.35,1.72,71,2,0,4
2019-07-24T00:00:00.000Z,28.53,6.77,21.43,23.03,26.59,0.64,8.1,37.06,0.32,2.19,67,2,0,4
2019-07-25T00:00:00.000Z,21.37,5.3,19.92,20.97,29.61,0.71,8.02,35.23,0.55,1.44,61,2,0,4
2019-07-26T00:00:00.000Z,23.7,9.36,21.42,26,28.92,0.76,8.6,19.22,0.54,2.35,62,2,0,4
2019-07-27T00:00:00.000Z,28.4,9.81,26.29,32.51,32.4,0.75,8.92,15.36,0.59,3.76,73,2,0,4
2019-07-28T00:00:00.000Z,21.79,6.01,13.64,18.21,34.76,0.55,7.89,23.09,0.29,3.41,58,2,0,4
2019-07-29T00:00:00.000Z,16.61,6.55,13.3,16.18,29.2,0.7,8.26,27.28,0.48,2.31,59,2,0,4
2019-07-30T00:00:00.000Z,18.98,6.37,14.71,17.82,29.33,0.71,8.24,28.54,0.48,3.25,56,2,0,4
2019-07-31T00:00:00.000Z,24.33,6.16,14.11,17.5,31.03,0.7,8.88,30.62,0.47,3.81,72,2,0,4
2019-08-01T00:00:00.000Z,27.44,6.36,17.86,19.77,29.69,0.61,8.34,32.68,0.34,3.28,66,2,0,4
2019-08-02T00:00:00.000Z,20.99,8.73,22.98,25.14,27.83,0.66,8.18,22.16,0.44,3.12,56,2,0,4
2019-08-03T00:00:00.000Z,26.51,8.06,24.82,28.07,28.67,0.78,7.47,21.71,0.44,2.28,62,2,0,4
2019-08-04T00:00:00.000Z,23.6,7.02,19.95,23.81,28.04,0.67,7.01,20.28,0.3,3.13,54,2,0,4
2019-08-05T00:00:00.000Z,34.83,11.66,30.98,33.74,28.95,0.93,8.28,23.75,0.83,4.03,74,2,0,4
2019-08-06T00:00:00.000Z,23.5,9.42,25.4,27.75,27.69,0.76,9.06,24.22,0.34,3.18,66,2,0,4
2019-08-07T00:00:00.000Z,25.15,13.95,25.82,32.35,34.52,0.89,9.09,18.91,0.75,4.75,71,2,0,4
2019-08-08T00:00:00.000Z,24.36,11.34,23.75,27.25,26.44,0.71,9.29,22.95,0.65,3.93,67,2,0,4
2019-08-09T00:00:00.000Z,21.1,7.05,12.95,15.77,19.84,0.59,10.4,31.19,0.33,2.85,54,2,0,4
2019-08-10T00:00:00.000Z,16.14,6.77,8.97,13.4,24.65,0.51,10.69,24.24,0.15,2.41,48,1,0,4
2019-08-11T00:00:00.000Z,14.15,7.27,15.62,18.86,25.69,0.63,9.93,23.46,0.21,2.83,51,2,0,4
2019-08-12T00:00:00.000Z,24.43,9.8,19.88,24.01,24.04,0.65,10.04,20.5,0.22,2.65,62,2,0,4
2019-08-13T00:00:00.000Z,38.82,13.3,26.56,31.6,26.58,0.82,10.25,20.06,0.42,3.26,74,2,0,4
2019-08-14T00:00:00.000Z,30.54,17.96,27.99,38.88,27.86,0.79,9.23,16.91,0.69,4.43,79,2,0,4
2019-08-15T00:00:00.000Z,27.07,10.36,23.46,28.87,29.62,0.64,9.48,27.44,0.3,3.26,71,2,0,4
2019-08-16T00:00:00.000Z,18.96,12.11,20.54,28.72,30.37,0.58,9.48,22.86,0.33,3.33,49,1,0,4
2019-08-17T00:00:00.000Z,16.54,16.3,22.27,34.21,37.51,0.55,9.08,16.74,0.18,3.66,55,2,0,4
2019-08-18T00:00:00.000Z,22.73,15.54,23.25,33.83,32.57,0.55,9.01,17.44,0.13,2.73,55,2,0,4
2019-08-19T00:00:00.000Z,30.21,14.51,26.2,34.22,27.67,0.62,9.15,23.13,0.34,2.91,70,2,0,4
2019-08-20T00:00:00.000Z,32.54,10.84,33.57,34.93,26.99,0.68,10.06,29.8,0.36,2.96,81,2,0,4
2019-08-21T00:00:00.000Z,29.51,8.95,32.1,32.29,27.72,0.6,9.54,28.48,0.24,2.62,83,2,0,4
2019-08-22T00:00:00.000Z,33.85,10.06,29.1,33.3,29.05,0.79,10.17,25.45,0.45,3.25,71,2,0,4
2019-08-23T00:00:00.000Z,32.74,7.1,17.45,22.7,26.57,0.61,8.72,28.57,0.22,2.84,76,2,0,4
2019-08-24T00:00:00.000Z,34.66,6.12,19.5,23.69,27.63,0.61,8.85,29.54,0.2,2.88,66,2,0,4
2019-08-25T00:00:00.000Z,36.69,5.55,20.76,23.93,31.65,0.49,9.54,33.78,0.22,3.17,71,2,0,4
2019-08-26T00:00:00.000Z,19.12,9.62,28.33,31.24,38.26,0.64,9.8,26.62,0.36,3.68,61,2,0,4
2019-08-27T00:00:00.000Z,27.19,10.36,32.12,33.68,31.58,0.9,9.82,26.84,0.55,4.15,65,2,0,4
2019-08-28T00:00:00.000Z,26.9,7.79,24.19,25.67,40.1,0.68,9.43,32.48,0.58,3.99,73,2,0,4
2019-08-29T00:00:00.000Z,27.03,8.47,19.63,24.39,44.21,0.7,9.74,29.76,0.4,3.64,68,2,0,4
2019-08-30T00:00:00.000Z,25.61,8.99,24.11,27.99,43.81,0.66,10.29,30.07,0.46,3.19,73,2,0,4
2019-08-31T00:00:00.000Z,27.44,12.03,34.71,37.66,60.83,0.8,10.7,32.86,0.42,2.41,69,2,0,4
2019-09-01T00:00:00.000Z,29.95,10.83,30.08,36.69,56.24,0.68,10.36,26.63,0.47,4.85,75,2,0,4
2019-09-02T00:00:00.000Z,31.39,9.96,32.41,33.03,43.87,0.73,12.69,30.47,0.35,3.27,64,2,0,4
2019-09-03T00:00:00.000Z,44.03,11.97,37.61,41.12,48.18,0.82,11.02,30.72,0.63,3.68,86,2,0,4
2019-09-04T00:00:00.000Z,34.58,12.16,30.07,33.99,50.82,0.89,11.16,25.37,0.64,4.06,83,2,0,4
2019-09-05T00:00:00.000Z,36.95,8.97,24.27,26.21,48.38,0.73,10.06,27.44,0.59,3.67,76,2,0,4
2019-09-06T00:00:00.000Z,33.45,10.18,22.91,27.99,49.8,0.92,11.7,23.04,0.78,4.79,75,2,0,4
2019-09-07T00:00:00.000Z,27.09,11.48,26.06,31.55,55.72,0.7,10.67,21.93,0.64,4.66,74,2,0,4
2019-09-08T00:00:00.000Z,26.14,7.15,18,22.52,40.6,0.7,11.11,25.31,0.58,4.43,72,2,0,4
2019-09-09T00:00:00.000Z,34.8,7.42,24.82,29.5,49.54,0.93,11.36,33.16,0.67,5.55,75,2,0,4
2019-09-12T00:00:00.000Z,33.88,6.58,23.16,23.29,28.5,0.62,12.13,36.19,0.35,2.85,91,2,0,4
2019-09-13T00:00:00.000Z,37.92,7.03,24.3,24.16,29.15,0.65,11.6,38.34,0.39,3.08,83,2,0,4
2019-09-14T00:00:00.000Z,27.82,6.75,15.52,19.23,31.73,0.54,11.86,30.67,0.38,3.08,71,2,0,4
2019-09-15T00:00:00.000Z,28.04,10.54,16.66,24.8,44.9,0.62,12.44,19.33,0.55,4.72,67,2,0,4
2019-09-16T00:00:00.000Z,36.65,10.34,21.14,28.3,46.56,0.72,11.59,27.36,0.81,4.29,80,2,0,4
2019-09-17T00:00:00.000Z,44.2,12.13,29.12,31.57,39.13,0.71,9.63,24.31,0.63,3.52,88,2,0,4
2019-09-18T00:00:00.000Z,34.48,12.37,33.23,34.07,37.35,1.46,10.6,28.16,0.56,4.3,89,2,0,4
2019-09-19T00:00:00.000Z,31.61,8.54,26.98,28.04,34.53,0.85,9.82,39.37,0.46,3.73,81,2,0,4
2019-09-20T00:00:00.000Z,23.04,7.75,23.56,25.9,33.91,0.77,10.22,32.61,0.33,3.03,64,2,0,4
2019-09-21T00:00:00.000Z,26.26,8.58,23.14,26.76,36.24,0.73,10.25,34.98,0.37,3.79,59,2,0,4
2019-09-22T00:00:00.000Z,16.72,6.98,23.87,24.68,29.99,0.53,11.5,38.27,0.19,3.39,54,2,0,4
2019-09-23T00:00:00.000Z,21.94,9.32,24.33,28.41,37.07,0.64,12.02,35.83,0.3,3.85,57,2,0,4
2019-09-25T00:00:00.000Z,27.05,5.19,18.36,19.88,24.77,1.01,12.24,36.92,0.37,4.53,78,2,0,4
2019-09-26T00:00:00.000Z,23.12,6.99,18.45,20.19,25.72,0.73,9.78,25.91,0.36,4.06,55,2,0,4
2019-09-27T00:00:00.000Z,18.11,6.45,19.82,21.08,22.22,0.65,9.17,24.83,0.32,3.08,53,2,0,4
2019-09-28T00:00:00.000Z,17.51,5.82,19.45,20.77,26.38,0.68,10.11,24.43,0.47,3.24,54,2,0,4
2019-09-29T00:00:00.000Z,25.74,8.25,25.92,29.81,39.41,0.83,10.96,25.01,1.18,5.02,66,2,0,4
2019-09-30T00:00:00.000Z,31.01,10.98,34.89,38.69,45.45,0.75,11.96,30.88,2.03,9.83,83,2,0,4
2019-10-01T00:00:00.000Z,29.93,5.76,29.16,29.57,36.73,0.73,13.78,29.12,2.04,19.09,80,2,0,4
2019-10-02T00:00:00.000Z,30.87,10.12,34.98,37.66,40.5,0.93,11.67,34.1,2.6,21.62,81,2,0,4
2019-10-03T00:00:00.000Z,39.35,12.25,39.69,41.63,34.08,0.84,11.15,31.95,2.64,16.98,95,2,0,4
2019-10-04T00:00:00.000Z,35.31,6.87,28.17,28.26,29.62,0.71,11.8,45.97,1.24,5.94,95,2,0,4
2019-10-05T00:00:00.000Z,38.07,6.63,31.86,30.82,31.38,0.68,13.04,41.91,1.37,7.3,78,2,0,4
2019-10-06T00:00:00.000Z,43.01,6.94,33.6,31.97,30.55,0.91,12,42.05,1.36,7.77,88,2,0,4
2019-10-28T00:00:00.000Z,219.73,31.8,55.08,74.07,67.92,1.17,22.49,41.49,5.19,12.37,355,5,1,4
2019-10-29T00:00:00.000Z,141.99,30.88,69.79,84.16,69.64,1.23,17.19,42.53,6.06,17.85,310,5,1,4
2019-10-30T00:00:00.000Z,67.16,20.4,61.32,68.66,62.9,0.96,16.04,45.68,4.05,12.42,203,4,1,4
2019-11-03T00:00:00.000Z,90.16,7.93,36.65,36.27,36.09,0.93,12.85,45.06,2.36,6.83,247,4,1,4
2019-11-09T00:00:00.000Z,83.04,5.47,35.61,33.51,37.13,0.77,10.93,62.47,1.92,8.47,220,4,1,4
2019-11-12T00:00:00.000Z,92.89,5.68,41.03,37.62,35.26,0.96,10.18,70.64,2.59,10.37,209,4,1,4
2019-11-13T00:00:00.000Z,127.34,8.79,50.46,49.62,53.67,1.22,14.53,64,3.65,12.16,250,4,1,4
2019-11-14T00:00:00.000Z,131.2,6.03,44.48,42.32,52.68,1.1,10.81,68.85,3.96,13.23,277,4,1,4
2019-11-15T00:00:00.000Z,72.25,11.23,34.85,37.29,27.58,0.81,12.16,47.29,3.57,7.85,248,4,1,4
2019-11-19T00:00:00.000Z,36.25,31.62,54.79,70.7,58.47,1.02,11.61,38.21,2.97,11.49,96,2,0,4
2019-12-14T00:00:00.000Z,33.21,8.25,32.5,34.56,25.85,0.68,15.75,41.45,1.67,7.57,86,2,0,4
2019-12-15T00:00:00.000Z,42.15,7.14,33.88,34.72,27.72,0.69,13.43,42.13,1.97,7.4,86,2,0,4
2019-12-16T00:00:00.000Z,41.92,8.82,33.78,33.14,28.82,0.8,14.38,40.94,2.11,6.3,85,2,0,4
2019-12-17T00:00:00.000Z,47.55,16.6,36.97,47.37,35.87,0.99,13.61,30.83,3.54,14.88,89,2,0,4
2019-12-22T00:00:00.000Z,29.05,11.58,33.15,38.33,35.28,0.66,10.34,38.69,2.57,15.1,100,2,0,4
2020-01-09T00:00:00.000Z,31.13,6.2,34.99,34.16,27.71,0.64,12.29,45.67,2.32,10.59,92,2,0,4
2020-01-10T00:00:00.000Z,39.21,8.04,43.62,42.59,34.49,0.86,12.79,50.83,2.9,12.28,90,2,0,4
2020-01-15T00:00:00.000Z,43.5,5.32,30.98,29.3,24.94,0.65,11.63,47.5,3.16,11.55,100,2,0,4
2020-01-16T00:00:00.000Z,43.27,6.41,38.57,37.59,31.23,0.76,11.55,48.08,3.13,5.98,92,2,0,4
2020-01-17T00:00:00.000Z,49.19,16.71,52.14,61.39,46.24,1.12,14.61,39.04,3.49,5.02,99,2,0,4
2020-01-23T00:00:00.000Z,35.76,14.49,39.05,45.77,31.32,0.86,13.84,49.54,2.34,4.39,97,2,0,4
2020-01-28T00:00:00.000Z,41.35,5.91,37.77,35.84,27.44,0.84,10.17,45.97,2.8,9.56,94,2,0,4
2020-01-29T00:00:00.000Z,28.2,7.1,35.56,38.02,25.95,0.72,7.4,53.34,1.59,3.87,91,2,0,4
2020-01-30T00:00:00.000Z,34.78,9.58,42.73,43.67,29.43,0.85,8.78,44.68,2.36,5.08,88,2,0,4
2020-01-31T00:00:00.000Z,39.16,7.8,44.11,45.15,32.35,1.01,11.34,42.47,2.44,6.49,90,2,0,4
2020-03-02T00:00:00.000Z,35.93,6.92,36.84,38.45,32.67,0.9,14.27,70.56,2.34,3.57,95,2,0,4
2020-03-05T00:00:00.000Z,29.46,6.66,26.74,27.95,32.29,0.86,13.6,66.29,2.45,15.81,88,2,0,4
2020-03-06T00:00:00.000Z,28.6,7.72,34.55,35.31,38.47,0.79,12.91,54.62,1.41,22.56,83,2,0,4
2020-03-07T00:00:00.000Z,31.86,13.14,48.35,50.35,53.93,0.86,12.72,40.75,1.09,18.05,88,2,0,4
2020-03-08T00:00:00.000Z,27.29,8.68,37.4,37.66,42.4,0.85,12.39,62.14,1.14,24.02,92,2,0,4
2020-03-09T00:00:00.000Z,30.17,10.32,38.51,38.91,42.83,0.81,12.01,64.83,1.2,29.55,100,2,0,4
2020-03-10T00:00:00.000Z,30.88,3.58,21.76,20.22,25.15,0.63,12.34,76.3,1.45,26.55,96,2,0,4
2020-03-11T00:00:00.000Z,30.18,4.71,25.34,25.5,27.4,0.86,11.74,73.03,1.38,28.13,90,2,0,4
2020-03-22T00:00:00.000Z,32.69,2.81,17.33,15.99,22.51,0.53,11.8,88.19,1.7,24.92,100,2,0,4
2020-03-23T00:00:00.000Z,36.05,3.11,19.51,19.12,23.11,0.63,13.09,72.65,1.81,24.24,90,2,0,4
2020-03-24T00:00:00.000Z,34.35,3.77,21.98,21.71,26.06,0.59,11.67,59.98,2.24,29.42,92,2,0,4
2020-03-25T00:00:00.000Z,26,3.25,15.39,15.89,21.49,0.5,9.47,47.16,1.84,27.84,73,2,0,4
2020-03-26T00:00:00.000Z,14.28,3.11,11.37,12.15,21.49,0.41,8.44,45.6,0.57,16.93,57,2,0,4
2020-03-27T00:00:00.000Z,9.12,3.22,11.22,12.8,23.28,0.47,10.15,35.1,0.42,27.62,52,2,0,4
2020-03-28T00:00:00.000Z,10.59,3.22,13.15,13.76,24.09,0.51,10.98,38.85,0.39,27.32,67,2,0,4
2020-03-29T00:00:00.000Z,12.92,2.89,12.12,12.51,17.71,0.39,11.87,53.13,0.26,22.29,71,2,0,4
2020-03-30T00:00:00.000Z,13.71,2.68,11.93,12.11,16.02,0.47,12.47,52.62,0.3,22.78,72,2,0,4
2020-03-31T00:00:00.000Z,21.58,3.27,18.7,18.65,24.67,0.67,13.55,44.5,0.99,23.68,70,2,0,4
2020-04-01T00:00:00.000Z,27.53,2.77,10.56,11.03,16.13,0.51,12.78,45.57,0.66,23.03,79,2,0,4
2020-04-02T00:00:00.000Z,21.65,2.64,10.65,10.98,15.93,0.58,14.8,46.11,0.3,17.7,71,2,0,4
2020-04-03T00:00:00.000Z,18.43,2.65,10.58,10.77,15.35,0.56,18.55,47.78,0.29,18.28,74,2,0,4
2020-04-04T00:00:00.000Z,19.85,3.36,16.92,16.84,22.44,0.74,14.75,41.64,0.94,22.84,76,2,0,4
2020-04-05T00:00:00.000Z,24.93,2.92,12.82,12.73,18.27,0.57,15.63,48.18,0.78,23,79,2,0,4
2020-04-06T00:00:00.000Z,31.2,3.07,12.75,13.24,18.84,0.54,14.14,51.63,0.92,18.76,79,2,0,4
2020-04-07T00:00:00.000Z,26.38,3.32,11.6,13.04,18.45,0.59,10.95,54.99,0.42,20.76,80,2,0,4
2020-04-08T00:00:00.000Z,20.07,3.14,11.44,12.48,17.55,0.49,11.39,53.07,0.25,11.44,78,2,0,4
2020-04-09T00:00:00.000Z,22.06,2.97,11.82,12.59,17.25,0.54,12.54,56.44,0.3,7.87,78,2,0,4
2020-04-10T00:00:00.000Z,24.47,3.25,13.66,14.13,19.72,0.5,13.53,53.28,0.5,12.65,76,2,0,4
2020-04-11T00:00:00.000Z,30.99,3.15,12.9,13.6,18.61,0.51,12.63,50.51,0.52,10.05,79,2,0,4
2020-04-12T00:00:00.000Z,28.61,3.06,11.97,12.76,17.73,0.62,12.14,52.32,0.57,7.24,86,2,0,4
2020-04-13T00:00:00.000Z,33.95,5.69,22.47,23.26,30.66,0.58,13.38,39.86,1.32,13.81,83,2,0,4
2020-04-15T00:00:00.000Z,32.07,4.27,18.99,19.22,25.6,0.6,12.39,43.41,1.33,12.14,100,2,0,4
2020-04-16T00:00:00.000Z,26.89,2.97,12.04,12.67,17.82,0.51,13.91,51.39,0.37,8.02,93,2,0,4
2020-04-20T00:00:00.000Z,26.15,3.4,12.31,13.26,18.62,0.6,11.72,52.65,0.31,7.01,76,2,0,4
2020-04-21T00:00:00.000Z,16.38,3.28,13.17,13.87,19.68,0.51,12.74,58.62,0.44,7.39,77,2,0,4
2020-04-22T00:00:00.000Z,20.81,3.1,13.76,14.74,19.34,0.61,12.06,65.96,0.71,0.63,85,2,0,4
2020-04-23T00:00:00.000Z,23.28,3.3,13.41,14.29,20.03,0.61,10.2,53.95,0.69,0.44,78,2,0,4
2020-04-24T00:00:00.000Z,23.18,4.46,17.09,18.71,24.62,0.58,12.13,42.34,0.64,0.89,68,2,0,4
2020-04-25T00:00:00.000Z,26.18,3.28,11.82,12.98,18.51,0.6,11.39,48.04,0.35,0.18,69,2,0,4
2020-04-26T00:00:00.000Z,30.22,4.34,15.25,17.25,22.76,0.63,12.68,42.95,1.08,0.77,85,2,0,4
2020-04-27T00:00:00.000Z,22.23,3.62,13.63,14.7,21.17,0.58,11.4,49.23,0.92,0.3,74,2,0,4
2020-04-28T00:00:00.000Z,25.22,3.07,13.61,14.18,20.34,0.73,12.19,59.58,0.89,0.44,79,2,0,4
2020-04-29T00:00:00.000Z,32.26,3.26,11.16,12.29,18.42,0.5,12.05,64.5,0.92,0.26,84,2,0,4
2020-05-02T00:00:00.000Z,37.27,3.43,15.91,16.14,21.59,0.44,14.83,40.61,0.26,0.38,100,2,0,4
2020-05-04T00:00:00.000Z,21.56,3.15,12.06,12.94,18.74,0.73,10.48,49.42,0.58,0.36,85,2,0,4
2020-05-05T00:00:00.000Z,22.36,2.55,12.5,11.81,17.57,0.52,8.98,52.07,0.45,0.61,82,2,0,4
2020-05-06T00:00:00.000Z,25.89,3.45,13.02,15.13,18.67,0.69,8.58,56.17,0.52,1.09,75,2,0,4
2020-05-07T00:00:00.000Z,24.88,3.99,17.72,19.46,23.66,0.78,10.18,53.48,1.14,1.6,81,2,0,4
2020-05-08T00:00:00.000Z,32.87,3.9,17.34,18.06,23.54,0.64,12.13,59.21,1.45,1.22,89,2,0,4
2020-05-12T00:00:00.000Z,23.63,5.25,18.54,20.34,25.77,0.87,10.83,52.76,0.58,1.04,91,2,0,4
2020-05-15T00:00:00.000Z,44.78,3.14,16.51,16.94,26.26,0.67,9.58,76.26,1.12,1.48,100,2,0,4
